id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1409799663537041410,1409665887196508170,2021-06-29 11:03:27 Hora de verano romance,2021-06-29,11:03:27,+0200,1174595702636339200,renaissancejud,Renaissanceislandjud,,@Gunfighter_FCT 2 or 3 weeks mate of Nicotine withdrawal too;done opiates and pregabalin in the past. CBD or THC helps 💙💛💙,en,[],[],[],1,0,1,[],[],https://twitter.com/RenaissanceJud/status/1409799663537041410,False,,0,,,,,,,,"[{'screen_name': 'Gunfighter_FCT', 'name': 'Charles Goetzinger', 'id': '782414379388063744'}]",,,,
1409791886282342401,1409783956023697410,2021-06-29 10:32:33 Hora de verano romance,2021-06-29,10:32:33,+0200,158002675,waterpolo_coach,Dean Walker 🍌💙,,@TommyShakes Pregabalin didn’t do anything for me personally for pain relief. I switched to Amitriptyline and it did help with the neuropathic pain. I take mine at night as it leaves me drowsy so helps with sleep.  Hope you feel better soon.  Dms are open,en,[],[],[],1,0,2,[],[],https://twitter.com/waterpolo_coach/status/1409791886282342401,False,,0,,,,,,,,"[{'screen_name': 'TommyShakes', 'name': 'Tom Shakespeare', 'id': '217374615'}]",,,,
1409791118896766976,1409783956023697410,2021-06-29 10:29:30 Hora de verano romance,2021-06-29,10:29:30,+0200,20605314,welshmaenad,Betty Lou 👩🏻‍🦼,,"@TommyShakes It turned me into an absolute zombie, even adjusting the timing of the dosage. But I have spoken to other CIDPers for whom it’s worked well. I didn’t respond well to duloxetine either and I’m struggling with the easing on to Pregabalin.",en,[],[],[],0,0,3,[],[],https://twitter.com/WelshMaenad/status/1409791118896766976,False,,0,,,,,,,,"[{'screen_name': 'TommyShakes', 'name': 'Tom Shakespeare', 'id': '217374615'}]",,,,
1409789937646460935,1409783956023697410,2021-06-29 10:24:48 Hora de verano romance,2021-06-29,10:24:48,+0200,1487224332,mikscarlet,Mik Scarlet,,@TommyShakes Did bugger all for me. Just felt groggy &amp; in pain. But then Pregabalin wasn't very effective either. Tried most current meds &amp; stick with low codeine which takes the edge off. Never found anything that stopped it enough to make the side effects worth it.,en,[],[],[],1,0,5,[],[],https://twitter.com/MikScarlet/status/1409789937646460935,False,,0,,,,,,,,"[{'screen_name': 'TommyShakes', 'name': 'Tom Shakespeare', 'id': '217374615'}]",,,,
1409789934270099457,1409783956023697410,2021-06-29 10:24:47 Hora de verano romance,2021-06-29,10:24:47,+0200,2896182917,benn_elisbenn,Elisabeth Benn,,"@TommyShakes Didn’t work for me, too many side effects even at low dose.  Pregabalin resulted  in me being on the floor. Gabapentin affected my eye sight. Hence I remain on slow release Zydol, Far from perfect, just want its non opiate action! Generic SR not good!   Hope you find alternative",en,[],[],[],0,0,3,[],[],https://twitter.com/benn_elisbenn/status/1409789934270099457,False,,0,,,,,,,,"[{'screen_name': 'TommyShakes', 'name': 'Tom Shakespeare', 'id': '217374615'}]",,,,
1409788920200577029,1409783956023697410,2021-06-29 10:20:45 Hora de verano romance,2021-06-29,10:20:45,+0200,1192043209125482496,yorkdisability,York Disability,,@TommyShakes I'm on Pregabalin but my wife successfully uses Amatriptyline  for her nerve pain. Pregabalin sorts the pain but leaves me out-of-it.,en,[],[],[],0,0,1,[],[],https://twitter.com/YorkDisability/status/1409788920200577029,False,,0,,,,,,,,"[{'screen_name': 'TommyShakes', 'name': 'Tom Shakespeare', 'id': '217374615'}]",,,,
1409786195094167553,1409783956023697410,2021-06-29 10:09:56 Hora de verano romance,2021-06-29,10:09:56,+0200,739182907282096128,anatmandan,A. Researcher,,"@TommyShakes I am on 40mg for pain and chronic migraines, all in all it works. Be careful as it (at least for me) had some interesting affects on my emotions/memory.  As I am sure you know, coming of Pregabalin can be really rough, so be prpared!",en,[],[],[],0,0,0,[],[],https://twitter.com/anatmandan/status/1409786195094167553,False,,0,,,,,,,,"[{'screen_name': 'TommyShakes', 'name': 'Tom Shakespeare', 'id': '217374615'}]",,,,
1409783956023697410,1409783956023697410,2021-06-29 10:01:02 Hora de verano romance,2021-06-29,10:01:02,+0200,217374615,tommyshakes,Tom Shakespeare,,Anybody got experience of Amatriptyline (10mg - 40mg) as a pain medication for neuropathic pain? I'd love to come off Pregabalin.,en,[],[],[],66,5,22,[],[],https://twitter.com/TommyShakes/status/1409783956023697410,False,,0,,,,,,,,[],,,,
1409757678394482690,1409757661587935244,2021-06-29 08:16:37 Hora de verano romance,2021-06-29,08:16:37,+0200,159415566,kate_biscuit,Doc Fancy: Born of Sea Foam,,"…and the visceral hyperalgesia where my intestines feel like they are burning in lava for no apparent reason (pregabalin means I don’t usually feel that these days, but I do need the codeine when it breaks through).",en,[],[],[],1,0,1,[],[],https://twitter.com/Kate_Biscuit/status/1409757678394482690,False,,0,,,,,,,,[],,,,
1409743712603688966,1409719567086100485,2021-06-29 07:21:07 Hora de verano romance,2021-06-29,07:21:07,+0200,72009058,toomanyfeelings,will graham: corpses & monsters & cannibals oh my!,,"@cuentaenelsol ....had a lot of feeling behind it. What you describe sounds horrifying. My neurologist said I would be able to tell quickly if pregabalin works better and since that doesn't seem to be happening...yeah, likely not staying on this.",en,[],[],[],1,0,0,[],[],https://twitter.com/toomanyfeelings/status/1409743712603688966,False,,0,,,,,,,,"[{'screen_name': 'cuentaenelsol', 'name': 'Río', 'id': '755459014100652032'}]",,,,
1409738285220573184,1409719567086100485,2021-06-29 06:59:33 Hora de verano romance,2021-06-29,06:59:33,+0200,755459014100652032,cuentaenelsol,Río,,"@toomanyfeelings yes, in my experience, keep an eye on pregabalin.  my worst suicidal episode was when i was on it,  and it was suicidal for the sake of it, no suffering, no reason, it was like a pulling force. totally out of character for me, normal me has many reasons to be done with living",en,[],[],[],1,0,1,[],[],https://twitter.com/cuentaenelsol/status/1409738285220573184,False,,0,,,,,,,,"[{'screen_name': 'toomanyfeelings', 'name': 'will graham: corpses & monsters & cannibals oh my!', 'id': '72009058'}]",,,,
1409728487540379654,1409665887196508170,2021-06-29 06:20:37 Hora de verano romance,2021-06-29,06:20:37,+0200,1174595702636339200,renaissancejud,Renaissanceislandjud,,"@Gunfighter_FCT Hey man, been out for a while; what have you come off of? Over the years I've gone through various withdrawals ranging from Nicotine, all the way up to Pregabalin.",en,[],[],[],1,0,1,[],[],https://twitter.com/RenaissanceJud/status/1409728487540379654,False,,0,,,,,,,,"[{'screen_name': 'Gunfighter_FCT', 'name': 'Charles Goetzinger', 'id': '782414379388063744'}]",,,,
1409719567086100485,1409719567086100485,2021-06-29 05:45:10 Hora de verano romance,2021-06-29,05:45:10,+0200,72009058,toomanyfeelings,will graham: corpses & monsters & cannibals oh my!,,I've been on the highest dosage of pregabalin (Lyrica) for just over a week now for my postherpetic neuralgia and it's definitely NOT working better than gabapentin. Gonna give it a couple more days before I message my neurologist about switching back. 😔,en,[],[],[],3,0,2,[],[],https://twitter.com/toomanyfeelings/status/1409719567086100485,False,,0,,,,,,,,[],,,,
1409684280469377026,1409555424064544769,2021-06-29 03:24:57 Hora de verano romance,2021-06-29,03:24:57,+0200,253879577,jendegtjarewsky,Jen Degtjarewsky 🌊 🎬 🔭,,"@Truthsp73957317 Try Lyrica (generic name pregabalin) or Gabapentin.  Also Lidocaine patches (ZTLido) work amazingly well.  Both require a prescription, but when used together they provide very good pain relief, esp if you have a disc injury.",en,[],[],[],0,0,0,[],[],https://twitter.com/JenDegtjarewsky/status/1409684280469377026,False,,0,,,,,,,,"[{'screen_name': 'Truthsp73957317', 'name': 'Huggybear', 'id': '1349592818340290561'}]",,,,
1409623352789004291,1409608331677798404,2021-06-28 23:22:51 Hora de verano romance,2021-06-28,23:22:51,+0200,930748906761277440,coucou_cfc,?X? - Outcast of the Digital Nations,,@markhoro @Altostrata @wendyburn I got a prescription of pregabalin for insomnia due to benzo not working anymore.,en,[],[],[],0,1,0,[],[],https://twitter.com/Coucou_CFC/status/1409623352789004291,False,,0,,,,,,,,"[{'screen_name': 'markhoro', 'name': 'Mark Horowitz', 'id': '1342278247'}, {'screen_name': 'Altostrata', 'name': 'Wear a mask 😷 & stay safe!', 'id': '243863284'}, {'screen_name': 'wendyburn', 'name': 'Wendy Burn CBE (She/her) 🌈🌹', 'id': '44854299'}]",,,,
1409620090346037251,1409377030093737986,2021-06-28 23:09:53 Hora de verano romance,2021-06-28,23:09:53,+0200,1407138099461775364,hostileweather,weather,,"@COCKDOGNATION dextroamphetamine, pregabalin, benzos, etc",es,[],[],[],1,0,0,[],[],https://twitter.com/hostileWeather/status/1409620090346037251,False,,0,,,,,,,,"[{'screen_name': 'COCKDOGNATION', 'name': 'ꜰᴇʀᴀʟ ᴄᴏʏᴏᴛᴇ 💣', 'id': '1093570291010277376'}]",,,,
1409615821731778575,1409608331677798404,2021-06-28 22:52:55 Hora de verano romance,2021-06-28,22:52:55,+0200,1342278247,markhoro,Mark Horowitz,,@wendyburn In sweden about 1/3 of long-term (&gt;12mths) prescriptions for pregabalin are for anxiety. Has not been looked at in UK that I know of. Informal survey of other trainees says they often see it prescribed for MH reasons - but GPs tell me mostly for pain,en,[],[],[],2,1,3,[],[],https://twitter.com/markhoro/status/1409615821731778575,False,,0,,,,,,,,"[{'screen_name': 'wendyburn', 'name': 'Wendy Burn CBE (She/her) 🌈🌹', 'id': '44854299'}]",,,,
1409613419163144198,1409608331677798404,2021-06-28 22:43:23 Hora de verano romance,2021-06-28,22:43:23,+0200,1361264574935273472,janejac51303094,Jane Jackson,,@markhoro @recover2renew @wendyburn Pregabalin and neurontin are vile drugs.  Addiction is the least of the worries re this toxic drug. It was never researched.  It caused LQTS &amp; cortical myoclonus in me. It was rx for intractable epilepsy . I may blow the whistle who rx it.,en,[],[],[],0,0,1,[],[],https://twitter.com/JaneJac51303094/status/1409613419163144198,False,,0,,,,,,,,"[{'screen_name': 'markhoro', 'name': 'Mark Horowitz', 'id': '1342278247'}, {'screen_name': 'recover2renew', 'name': 'recovery&renewal', 'id': '4403701036'}, {'screen_name': 'wendyburn', 'name': 'Wendy Burn CBE (She/her) 🌈🌹', 'id': '44854299'}]",,,,
1409611806717382662,1409595567219613709,2021-06-28 22:36:58 Hora de verano romance,2021-06-28,22:36:58,+0200,1302056588711165953,s0what9,pregabalin,,@psipspsi Mk müezzini kayıttan çalmak yerne bağıra bağıra detone ola ola okuyo piçliğine amcık ya,tr,[],[],[],1,0,2,[],[],https://twitter.com/s0what9/status/1409611806717382662,False,,0,,,,,,,,"[{'screen_name': 'psipspsi', 'name': '♥ ༺ 𝔲𝔤𝔠𝔞𝔱 ༻ ♥', 'id': '1275708664427528192'}]",,,,
1409610699706441729,1409608331677798404,2021-06-28 22:32:34 Hora de verano romance,2021-06-28,22:32:34,+0200,1342278247,markhoro,Mark Horowitz,,"@wendyburn Has likely shifted in part to prescribing pregabalin (below, altho much for pain too). As one drug is found to be addictive, a new one, less well known appears...before the cycle repeats itself (abbrev. of PHE report)  https://t.co/08qM9pmn7d",en,[],[],['https://pbs.twimg.com/media/E4_w-dmXMAcmkZh.png'],3,4,10,[],[],https://twitter.com/markhoro/status/1409610699706441729,False,,1,https://pbs.twimg.com/media/E4_w-dmXMAcmkZh.png,,,,,,,"[{'screen_name': 'wendyburn', 'name': 'Wendy Burn CBE (She/her) 🌈🌹', 'id': '44854299'}]",,,,
1409599913755922436,1409598320973172736,2021-06-28 21:49:43 Hora de verano romance,2021-06-28,21:49:43,+0200,1407026756155056128,erenyaagmuur,ЄƳ,,@iremmkarakurtt Pregabalin var,es,[],[],[],1,0,2,[],[],https://twitter.com/erenyaagmuur/status/1409599913755922436,False,,0,,,,,,,,"[{'screen_name': 'iremmkarakurtt', 'name': 'irem karakurt', 'id': '1200044983665020928'}]",,,,
1409598183932448768,1409598183932448768,2021-06-28 21:42:50 Hora de verano romance,2021-06-28,21:42:50,+0200,169629484,pregabalin,Lyrica,,楽曲名：Rain of lies 譜面ID：593282196411 ナナオンでオリジナル譜面を公開したよ！ アプリ内で譜面IDを検索して遊んでみてね♪ アプリDLはこちらから↓  https://t.co/6MSMXa5D2d #ナナオン譜面,ja,[],['https://227-game.com/'],[],0,0,0,['ナナオン譜面'],[],https://twitter.com/Pregabalin/status/1409598183932448768,False,,0,,,,,,,,[],,,,
1409587648306372610,1409587648306372610,2021-06-28 21:00:58 Hora de verano romance,2021-06-28,21:00:58,+0200,1191897386437763072,wahrani_boy,🏴‍☠️ Vatos Locos 🏴‍☠️,,Rah maghbon mskin jibouleh pregabalin 💊,in,[],[],[],0,0,3,[],[],https://twitter.com/Wahrani_boy/status/1409587648306372610,False,,0,,,,,,,,[],,,,
1409584124784910337,1409584124784910337,2021-06-28 20:46:58 Hora de verano romance,2021-06-28,20:46:58,+0200,990579332916695040,peachbonesx,kiri ~,,smoked a blunt and had my pregabalin I've chilled out,en,[],[],[],0,0,1,[],[],https://twitter.com/peachbonesx/status/1409584124784910337,False,,0,,,,,,,,[],,,,
1409563375173083139,1409563375173083139,2021-06-28 19:24:31 Hora de verano romance,2021-06-28,19:24:31,+0200,4635333225,polaterdovan,Dr.Polaterdovan,,"📌🦠Lyrica-pregabalin bütün coğrafyalarda baş belası ilaçlardan biri. 📌Sen yazmazsan ben başka doktora yazdırırım bahanesi her yerde yaygın. 💉🦠Lütfen endikasyon yoksa LYRİCA yazmayın. 📌Yoksunluk belirtisi olduğunu uyduranlara, simüle nöropati şikayeti uyduranlara yazmayın",tr,[],[],[],0,0,0,[],[],https://twitter.com/polaterdovan/status/1409563375173083139,False,https://twitter.com/Fraslin/status/1409463247321903110,0,,,,,,,,[],,,,
1409554402172616713,1409554402172616713,2021-06-28 18:48:52 Hora de verano romance,2021-06-28,18:48:52,+0200,1143476066884960256,mynameslimanus2,Davča 2,,28.6. 4:10 kybl 1x          cigo 1x 4:20 bong 1x 4:25 kybl 1x 6:45 pregabalin 450mg 7:00 kybl 1x 8:10 kybl 1x         cigo 1x 8:15 kybl 1x 8:25 kybl 1x 8:30 clonazepam 1mg 9:50 kybl 1x        cigo 1x 12:45 pivo 500ml 13:00 cigo 1x 13:05 kybl 1x 15:00 clonazepam 1mg 15:10 kybl 1x,fi,[],[],[],1,0,7,[],[],https://twitter.com/mynameslimanus2/status/1409554402172616713,False,,0,,,,,,,,[],,,,
1409538393625792518,1409536917386018824,2021-06-28 17:45:15 Hora de verano romance,2021-06-28,17:45:15,+0200,1121173420866019328,miramaximos,"Dr. Mira Maximos PharmD, MSc, ACPR",,@TheAmirImani I'm leery of gabapentin because of saturable kinetics  &amp; because it tends to be dose escalated without consistent/validated markers for efficacy &amp; safety.   This paper was interesting too: A comparison of the PK &amp; PD of pregabalin and gabapentin  https://t.co/ujG55uFTc4,en,[],['https://pubmed.ncbi.nlm.nih.gov/20818832/'],[],0,0,3,[],[],https://twitter.com/miramaximos/status/1409538393625792518,False,,0,,,,,,,,"[{'screen_name': 'TheAmirImani', 'name': 'Amir Imani, PharmD', 'id': '1305604519087177728'}]",,,,
1409520760939499528,1409520760939499528,2021-06-28 16:35:11 Hora de verano romance,2021-06-28,16:35:11,+0200,1330718947549777926,skanesthesia,SickKids Anesthesia and Pain Medicine,,Celebrating publication from graduating @SKAnesthesia fellow Dr. Jessica Nghiem: Is there a role for #pregabalin as premedication in pediatric anesthesia? Collaboration w/ @DrSCBrown &amp; Dr. Kazuyoshi Aoyama in Journal of Anesthesia  https://t.co/PB4YVlyCeE #PedsAnes #PedSedation,en,"[{'screen_name': 'skanesthesia', 'name': 'sickkids anesthesia and pain medicine', 'id': '1330718947549777926'}, {'screen_name': 'drscbrown', 'name': 'dr. stephen brown', 'id': '632030991'}]",['https://doi.org/10.1007/s00540-021-02929-5'],[],0,1,11,"['pregabalin', 'pedsanes', 'pedsedation']",[],https://twitter.com/SKAnesthesia/status/1409520760939499528,False,,0,,,,,,,,[],,,,
1409511636931649537,1409511636931649537,2021-06-28 15:58:56 Hora de verano romance,2021-06-28,15:58:56,+0200,1302056588711165953,s0what9,pregabalin,,Keşke denizin altında yüzerken müZik dinleybilsem,tr,[],[],[],0,0,0,[],[],https://twitter.com/s0what9/status/1409511636931649537,False,,0,,,,,,,,[],,,,
1409504389425938432,1409504389425938432,2021-06-28 15:30:08 Hora de verano romance,2021-06-28,15:30:08,+0200,723968395243360256,owenbowdenjones,Owen Bowden-Jones,,"Want to know more about #prescription #medication misuse? Try our free, evidenced training app. Covers latest trends, harms &amp;interventions. #benzos #opioids #pregabalin @NHS_APA @collect_voice @rcpsychAddFac @CNWLNHS @SSA_Addiction @rcgp @addictionprofs  https://t.co/QXsc5hMqLx",en,"[{'screen_name': 'nhs_apa', 'name': 'nhs addictions provider alliance', 'id': '828577406835359744'}, {'screen_name': 'collect_voice', 'name': 'collective voice', 'id': '3417860781'}, {'screen_name': 'rcpsychaddfac', 'name': 'rcpsych addictions faculty', 'id': '1093088175793340416'}, {'screen_name': 'cnwlnhs', 'name': 'cnwl nhs ft', 'id': '593718408'}, {'screen_name': 'ssa_addiction', 'name': 'ssa', 'id': '2913880107'}, {'screen_name': 'rcgp', 'name': 'rcgp', 'id': '42866391'}, {'screen_name': 'addictionprofs', 'name': 'addiction professionals', 'id': '58886417'}]",['https://addiction-to-medication.org/atomic/'],[],0,3,6,"['prescription', 'medication', 'benzos', 'opioids', 'pregabalin']",[],https://twitter.com/OwenBowdenJones/status/1409504389425938432,False,,0,,,,,,,,[],,,,
1409494562268192768,1409490403900932101,2021-06-28 14:51:05 Hora de verano romance,2021-06-28,14:51:05,+0200,4181945853,n55220820,Nicolas Schnigges NBernardson,,@isersgotagun Ganz gut wirksam aber auch heftig.  Setze gerade Citalopram ab 6nd Pregabalin. Letzteres ist derzeit der Endgegner. Ständig Schwindel und fühlt sich generell sehr nach nem Entzug an.  Good luck for you 🤞,de,[],[],[],1,0,1,[],[],https://twitter.com/N55220820/status/1409494562268192768,False,,0,,,,,,,,"[{'screen_name': 'isersgotagun', 'name': 'iser con un pistola de baguette 💃🔫🥖', 'id': '887222916991135744'}]",,,,
1409485362397863936,1408865562273398796,2021-06-28 14:14:32 Hora de verano romance,2021-06-28,14:14:32,+0200,1290737446318223361,duthiealyne,Alyne Duthie,,"@MECFSisCFSFraud @AlanCarson15 30+ years on ADs. Nightmare from hell ensues after I quit Venlafaxine. Prescribed more chemical toxins in withdrawal: Seroquel, Duloxetine, Pregabalin, Diazepam, to name a few. Surprise, surprise, abnormal movements emerge. Subsequently diagnosed as FND; deemed due to anxiety!",en,[],[],[],0,0,1,[],[],https://twitter.com/DuthieAlyne/status/1409485362397863936,False,,0,,,,,,,,"[{'screen_name': 'MECFSisCFSFraud', 'name': 'Atypical Poliomyelitis (Myalgic Encephalomyelitis)', 'id': '1259933956616617985'}, {'screen_name': 'AlanCarson15', 'name': 'Alan Carson', 'id': '3352322069'}]",,,,
1409477455778357252,1409477455778357252,2021-06-28 13:43:06 Hora de verano romance,2021-06-28,13:43:06,+0200,2170878811,sextingatcostco,marja,,"finally found the magic hour to take all my klonopin, valium, pregabalin, and seroquel, without waking up like a groggy non-human and actually having energy before 7am",en,[],[],[],1,0,1,[],[],https://twitter.com/sextingatcostco/status/1409477455778357252,False,,0,,,,,,,,[],,,,
1409475720196276225,1409106750142238725,2021-06-28 13:36:13 Hora de verano romance,2021-06-28,13:36:13,+0200,169629484,pregabalin,Lyrica,,@kanae_shirosawa 一枚目と三枚目。,ja,[],[],[],0,0,0,[],[],https://twitter.com/Pregabalin/status/1409475720196276225,False,,0,,,,,,,,"[{'screen_name': 'kanae_shirosawa', 'name': '22/7 白沢かなえ', 'id': '1370752096564248583'}]",,,,
1409475234860658688,1408789513514590216,2021-06-28 13:34:17 Hora de verano romance,2021-06-28,13:34:17,+0200,169629484,pregabalin,Lyrica,,@_maruyamaakane 誤字ってるのは #反省中 案件？,ja,[],[],[],0,0,0,['反省中'],[],https://twitter.com/Pregabalin/status/1409475234860658688,False,,0,,,,,,,,"[{'screen_name': '_maruyamaakane', 'name': '丸山あかね', 'id': '1000971311458369541'}]",,,,
1409474195541708804,1409363881311367169,2021-06-28 13:30:09 Hora de verano romance,2021-06-28,13:30:09,+0200,1302954507568066561,alex_suminski,alex,,@04iezaz pregabalin n coffee 🥰🥰🥰,tl,[],[],[],0,0,0,[],[],https://twitter.com/alex_suminski/status/1409474195541708804,False,,0,,,,,,,,"[{'screen_name': '04iezaz', 'name': 'odalis', 'id': '1366494711821688832'}]",,,,
1409464126678519809,1409464126678519809,2021-06-28 12:50:09 Hora de verano romance,2021-06-28,12:50:09,+0200,169629484,pregabalin,Lyrica,,『 #ダイの大冒険 』追加キャラ公開！ ロン・ベルク、ノヴァ、親衛騎団  https://t.co/jGNd16rxyI やっぱり、キャストが違うなあ……。原作を最後まで知っているので、どうしたって納得できる訳が無いのですよね。今回のキャラではノヴァだけは合っていると思います。,ja,[],['https://animageplus.jp/articles/detail/37870'],[],0,0,0,['ダイの大冒険'],[],https://twitter.com/Pregabalin/status/1409464126678519809,False,,0,,,,,,,,[],,,,
1409462891061735432,1409462891061735432,2021-06-28 12:45:14 Hora de verano romance,2021-06-28,12:45:14,+0200,169629484,pregabalin,Lyrica,,消息不明の「アムロ搭乗ガンダム」が“樹木化”し発見　モデラーが願う平和への思い「荒廃してもいつか草木が生え、花が咲く」 | ORICON NEWS  https://t.co/cb6ANcfs8o #GUNDAM #逆襲のシャア,ja,[],['https://www.oricon.co.jp/special/56699/?utm_source=Twitter&utm_medium=social&ref_cd=twshare'],[],0,0,0,"['gundam', '逆襲のシャア']",[],https://twitter.com/Pregabalin/status/1409462891061735432,False,,0,,,,,,,,[],,,,
1409444923716288512,1409444923716288512,2021-06-28 11:33:50 Hora de verano romance,2021-06-28,11:33:50,+0200,4635333225,polaterdovan,Dr.Polaterdovan,,📌📌Sahadan bildiriyorum LS/MS de çok fazla Pregabalin saptıyoruz.  📌📌Savcılıktan torba torba pregabalin-merdiven altı yakalanma ile örnekler geliyor. ✅✅Yoksunluk bulgularını baskılamak için inanılmaz PREGABALİN'e yönelim var DUYURULUR.  https://t.co/sqKuTstVQL,tr,[],[],['https://pbs.twimg.com/media/E49asErWEAEe8wp.jpg'],0,0,0,[],[],https://twitter.com/polaterdovan/status/1409444923716288512,False,,1,https://pbs.twimg.com/media/E49asErWEAEe8wp.jpg,,,,,,,[],,,,
1409430369699610625,1409412172640309248,2021-06-28 10:36:00 Hora de verano romance,2021-06-28,10:36:00,+0200,1336658876335353856,kate18831168,Bad ass...,,"@Noconsent12 Ive been on morphine, fentanyl, antidepressants gabapentin, diazepam and pregabalin my entore adult life. Im off them all now, but I remember it and understand how rough it is to go without. If you start to feel rough, as stupid as it sounds pray for it to be taken away.",en,[],[],[],0,0,0,[],[],https://twitter.com/Kate18831168/status/1409430369699610625,False,,0,,,,,,,,"[{'screen_name': 'Noconsent12', 'name': '🖤 Dolly 🖤', 'id': '1367546385810264072'}]",,,,
1409412486990680067,1409401457590161411,2021-06-28 09:24:57 Hora de verano romance,2021-06-28,09:24:57,+0200,881192533056827392,goblinodds,sir(?) dirty little lawn carrot,,@kazundogohda whoa nice!  so pregabalin manages it most of the time?,en,[],[],[],1,0,0,[],[],https://twitter.com/goblinodds/status/1409412486990680067,False,,0,,,,,,,,"[{'screen_name': 'kazundogohda', 'name': '合田一人', 'id': '849020463871164416'}]",,,,
1409411635890978822,1409401457590161411,2021-06-28 09:21:34 Hora de verano romance,2021-06-28,09:21:34,+0200,849020463871164416,kazundogohda,合田一人,,"@goblinodds self diagnosed with anxiety after experimenting with pregabalin meant i started Noticing It; this meant i could do something about it: with formal diagnosis came a pregabalin prescription, which gave me a much larger ""social budget""",en,[],[],[],1,0,1,[],[],https://twitter.com/kazundogohda/status/1409411635890978822,False,,0,,,,,,,,"[{'screen_name': 'goblinodds', 'name': 'sir(?) dirty little lawn carrot', 'id': '881192533056827392'}]",,,,
1409393077257527298,1409310237799026695,2021-06-28 08:07:49 Hora de verano romance,2021-06-28,08:07:49,+0200,1108104595,uniqueliving4u,💧uniqueliving4u,,@ArtistAffame @rphillipps Good ol' nerve pain.  Yes. We have become very familiar with each other over the past few months. Pregabalin has been a godsend.,en,[],[],[],0,0,0,[],[],https://twitter.com/uniqueliving4U/status/1409393077257527298,False,,0,,,,,,,,"[{'screen_name': 'ArtistAffame', 'name': 'melissa', 'id': '3239942659'}, {'screen_name': 'rphillipps', 'name': 'rphillipps', 'id': '18762501'}]",,,,
1409364781727850499,1409308614964105218,2021-06-28 06:15:23 Hora de verano romance,2021-06-28,06:15:23,+0200,20213446,whiteswine,philip white,,"@BelindaJones68 @JaneReid5 @ScottMorrisonMP If he perchance was struggling up the Damascus way when the creator of the universe smote him with a king-hell grand mal, would he change his name to Pcott or drop a handful of Pregabalin?",en,[],[],[],0,0,0,[],[],https://twitter.com/whiteswine/status/1409364781727850499,False,,0,,,,,,,,"[{'screen_name': 'BelindaJones68', 'name': '💧🔥🐨Bee🐝🐀PM for Sewer Rats', 'id': '60779696'}, {'screen_name': 'JaneReid5', 'name': 'Jane Reid', 'id': '385812173'}, {'screen_name': 'ScottMorrisonMP', 'name': 'Scott Morrison', 'id': '34116377'}]",,,,
1409339362853093379,1409330332864712704,2021-06-28 04:34:23 Hora de verano romance,2021-06-28,04:34:23,+0200,949262924643647489,leeshcrypto,leeshcrypto,,"@OTC_Bitcoin The pain is a burning like nerve pain. It’s not unusual to have chronic pain after this. Meds for neuropathic pain like pregabalin may help. Other medications will not help much. You could also try capsaicin cream, which is quite effective.",en,[],[],[],1,0,0,[],[],https://twitter.com/leeshcrypto/status/1409339362853093379,False,,0,,,,,,,,"[{'screen_name': 'OTC_Bitcoin', 'name': 'Bitcoin-Fund-Manager.com join us. Welcome', 'id': '18873970'}]",,,,
1409268034859003905,1409268034859003905,2021-06-27 23:50:57 Hora de verano romance,2021-06-27,23:50:57,+0200,1292269068586647552,voxespopuli,america’s next top medical anomaly,,rly cannot tell if the pregabalin is making me drowsy on account of I am So Fucking Tired all the time already,en,[],[],[],0,0,2,[],[],https://twitter.com/voxespopuli/status/1409268034859003905,False,,0,,,,,,,,[],,,,
1409253515365548034,1409252451866353667,2021-06-27 22:53:15 Hora de verano romance,2021-06-27,22:53:15,+0200,1266608616737406976,cheyennendn,🌊Rocky🌊,,"@SicilianaI Educating myself I find that ""Gabapentin and pregabalin are the most widely used anticonvulsants for treating CRPS."" Sounds like a horrible  syndrome. 😳",en,[],[],[],1,0,2,[],[],https://twitter.com/CheyenneNDN/status/1409253515365548034,False,,0,,,,,,,,"[{'screen_name': 'SicilianaI', 'name': 'Siciliana Italiana', 'id': '1371253829874954240'}]",,,,
1409244128181985281,1409244128181985281,2021-06-27 22:15:57 Hora de verano romance,2021-06-27,22:15:57,+0200,14455877,sarah5harp,Sarah Sharp,,Reducing my dose of Pregabalin. Why and how the hell this drug is still allowed to be prescribed to so many people despite being a controlled drug is  beyond me!! 😡😡  I’m feeling a tad rough but listening to some of my favourite artist is helping.  https://t.co/lY5HQVgADA,en,[],[],['https://pbs.twimg.com/media/E46kEKuXwAQK9_z.jpg'],1,0,0,[],[],https://twitter.com/Sarah5harp/status/1409244128181985281,False,,1,https://pbs.twimg.com/media/E46kEKuXwAQK9_z.jpg,,,,,,,[],,,,
